"2013-11-28 19:04:03.056582",13,1.98862,0,0,4.64521
"2013-11-28 19:04:03.091356",14,846.57,37.2568,0,969.748
"2013-11-28 19:04:03.113315",12,955.927,95.5772,25.3626,1512.42
"2013-11-28 19:04:03.183996",3,0.844066,0,0,4.24902
"2013-11-28 19:04:03.356577",13,1.98862,0,0,4.64521
"2013-11-28 19:04:03.391351",14,847.259,37.2568,0,971.31
"2013-11-28 19:04:03.490523",11,991.247,94.4948,45.3983,1170.08
"2013-11-28 19:04:03.633987",3,0.844066,0,0,4.24902
"2013-11-28 19:04:03.688396",8,1143.42,115.439,27.1298,1289.15
"2013-11-28 19:04:03.856567",13,1.98862,0,0,4.64521
"2013-11-28 19:04:03.906566",13,1.98862,0,0,4.64521
"2013-11-28 19:04:04.006124",4,861.351,25.5726,11.9207,1263.16
"2013-11-28 19:04:04.083979",3,0.844066,0,0,4.24902
"2013-11-28 19:04:04.21329",12,958.296,95.5772,25.3626,1514.18
"2013-11-28 19:04:04.313288",12,958.673,95.5772,25.3626,1514.37
"2013-11-28 19:04:04.340508",11,993.885,94.4948,45.3983,1174.67
"2013-11-28 19:04:04.43266",5,970.718,93.5962,40.6098,969.244
"2013-11-28 19:04:04.533971",3,0.844066,0,0,4.24903
"2013-11-28 19:04:04.632656",5,971.122,93.5962,40.6098,969.565
"2013-11-28 19:04:04.75453",6,1100.19,107.949,39.4579,1120.21
"2013-11-28 19:04:04.838375",8,1145.26,115.439,27.1298,1294.21
"2013-11-28 19:04:04.890497",11,995.027,94.4948,45.3983,1176.88
"2013-11-28 19:04:04.983228",2,986.176,67.7349,55.3619,1024.25
"2013-11-28 19:04:05.090493",11,995.218,94.4948,45.3983,1177.35
"2013-11-28 19:04:05.113269",12,961.838,95.5772,25.3626,1518.12
"2013-11-28 19:04:05.182646",5,972.672,93.5962,40.6098,970.468
"2013-11-28 19:04:05.305406",1,899.172,35.9569,45.4061,1176.59
"2013-11-28 19:04:05.383222",2,986.788,67.7349,55.3619,1024.43
"2013-11-28 19:04:05.438365",8,1146.11,115.439,27.1298,1295.98
"2013-11-28 19:04:05.491313",14,851.468,37.2568,0,982.432
"2013-11-28 19:04:05.590483",11,996.191,94.4948,45.3983,1179.41
"2013-11-28 19:04:05.783942",3,0.844066,0,0,4.24903
"2013-11-28 19:04:05.863255",12,962.426,95.5772,25.3626,1523.29
"2013-11-28 19:04:05.940476",11,997.229,94.4948,45.3983,1180.8
"2013-11-28 19:04:06.041301",14,852.601,37.2568,0,983.887
"2013-11-28 19:04:06.133206",2,987.88,67.7349,55.3619,1025.33
"2013-11-28 19:04:06.213249",12,962.669,95.5772,25.3626,1527.81
"2013-11-28 19:04:06.305384",1,900.309,35.9569,45.4061,1179.76
"2013-11-28 19:04:06.383929",3,0.844066,0,0,4.24903
"2013-11-28 19:04:06.433928",3,0.844066,0,0,4.24903
"2013-11-28 19:04:06.654496",6,1102.84,107.949,39.4579,1121
"2013-11-28 19:04:06.756074",4,866.553,25.5726,11.9207,1267.3
"2013-11-28 19:04:06.854492",6,1103.03,107.949,39.4579,1121.05
"2013-11-28 19:04:06.95651",13,1.98862,0,0,4.64523
"2013-11-28 19:04:06.991285",14,855.301,37.2568,0,986.928
"2013-11-28 19:04:07.091283",14,855.535,37.2568,0,987.462
"2013-11-28 19:04:07.140446",11,1001.07,94.4948,45.3983,1187.83
"2013-11-28 19:04:07.291278",14,855.983,37.2568,0,988.165
"2013-11-28 19:04:07.383183",2,990.904,67.7349,55.3619,1027.61
"2013-11-28 19:04:07.482603",5,974.878,93.5962,40.6098,973.418
"2013-11-28 19:04:07.532602",5,974.933,93.5962,40.6098,973.497
"2013-11-28 19:04:07.633179",2,991.541,67.7349,55.3619,1027.7
"2013-11-28 19:04:07.791269",14,857.149,37.2568,0,989.785
"2013-11-28 19:04:07.906053",4,870.388,25.5726,11.9207,1271.4
"2013-11-28 19:04:08.00605",4,870.639,25.5726,11.9207,1271.62
"2013-11-28 19:04:08.082589",5,975.689,93.5962,40.6098,974.685
"2013-11-28 19:04:08.206047",4,871.076,25.5726,11.9207,1272.39
"2013-11-28 19:04:08.282584",5,976.072,93.5962,40.6098,975.113
"2013-11-28 19:04:08.382582",5,976.287,93.5962,40.6098,975.289
"2013-11-28 19:04:08.483889",3,0.844066,0,0,4.24903
"2013-11-28 19:04:08.606041",4,871.728,25.5726,11.9207,1273.7
"2013-11-28 19:04:08.682576",5,976.98,93.5962,40.6098,976.307
"2013-11-28 19:04:08.806037",4,872.01,25.5726,11.9207,1274.54
"2013-11-28 19:04:08.906035",4,872.16,25.5726,11.9207,1274.9
"2013-11-28 19:04:08.991241",14,858.697,37.2568,0,994.557
"2013-11-28 19:04:09.09041",11,1003.17,94.4948,45.3983,1194.63
"2013-11-28 19:04:09.138291",8,1150.74,115.439,27.1298,1311.22
"2013-11-28 19:04:09.256464",13,1.98862,0,0,4.64525
"2013-11-28 19:04:09.355327",1,907.264,35.9569,45.4061,1187.7
"2013-11-28 19:04:09.483866",3,0.844066,0,0,4.24903
"2013-11-28 19:04:09.582556",5,978.688,93.5962,40.6098,978.78
"2013-11-28 19:04:09.683133",2,995.33,67.7349,55.3619,1032.54
"2013-11-28 19:04:09.806016",4,874.008,25.5726,11.9207,1277.64
"2013-11-28 19:04:09.88255",5,979.059,93.5962,40.6098,979.295
"2013-11-28 19:04:10.006013",4,874.416,25.5726,11.9207,1278.05
"2013-11-28 19:04:10.106012",4,874.607,25.5726,11.9207,1278.52
"2013-11-28 19:04:10.182545",5,979.199,93.5962,40.6098,979.523
"2013-11-28 19:04:10.282543",5,979.219,93.5962,40.6098,979.944
"2013-11-28 19:04:10.38385",3,0.844066,0,0,4.24903
"2013-11-28 19:04:10.491212",14,860.44,37.2568,0,1001.21
"2013-11-28 19:04:10.582538",5,979.406,93.5962,40.6098,980.734
"2013-11-28 19:04:10.69038",11,1007.03,94.4948,45.3983,1202.44
"2013-11-28 19:04:10.783113",2,996.439,67.7349,55.3619,1034.95
"2013-11-28 19:04:10.890376",11,1007.56,94.4948,45.3983,1203.71
"2013-11-28 19:04:10.982529",5,979.645,93.5962,40.6098,982.275
"2013-11-28 19:04:11.082528",5,979.676,93.5962,40.6098,982.805
"2013-11-28 19:04:11.191199",14,862.534,37.2568,0,1004.48
"2013-11-28 19:04:11.283102",2,997.657,67.7349,55.3619,1035.94
"2013-11-28 19:04:11.382524",5,979.966,93.5962,40.6098,983.681
"2013-11-28 19:04:11.491194",14,863.749,37.2568,0,1005.41
"2013-11-28 19:04:11.605979",4,877.915,25.5726,11.9207,1283.67
"2013-11-28 19:04:11.69119",14,864.533,37.2568,0,1006.07
"2013-11-28 19:04:11.782516",5,980.864,93.5962,40.6098,984.777
"2013-11-28 19:04:11.882513",5,981.158,93.5962,40.6098,985.165
"2013-11-28 19:04:11.983089",2,999.609,67.7349,55.3619,1037.45
"2013-11-28 19:04:12.083085",2,999.861,67.7349,55.3619,1037.69
"2013-11-28 19:04:12.183082",2,1000.1,67.7349,55.3619,1037.81
"2013-11-28 19:04:12.282505",5,982.454,93.5962,40.6098,986.225
"2013-11-28 19:04:12.405272",1,916.248,35.9569,45.4061,1204.29
"2013-11-28 19:04:12.433813",3,0.844066,0,0,4.24904
"2013-11-28 19:04:12.604377",6,1114.76,107.949,39.4579,1130.19
"2013-11-28 19:04:12.706399",13,1.98862,0,0,4.64526
"2013-11-28 19:04:12.733071",2,1001.37,67.7349,55.3619,1039.13
"2013-11-28 19:04:12.832495",5,984.235,93.5962,40.6098,987.875
"2013-11-28 19:04:12.883804",3,0.844066,0,0,4.24904
"2013-11-28 19:04:13.038215",8,1157.2,115.439,27.1298,1319.13
"2013-11-28 19:04:13.156388",13,1.98862,0,0,4.64526
"2013-11-28 19:04:13.191162",14,871.018,37.2568,0,1012.57
"2013-11-28 19:04:13.305945",4,882.357,25.5726,11.9207,1289.95
"2013-11-28 19:04:13.383794",3,0.844066,0,0,4.24904
"2013-11-28 19:04:13.516573",12,965.493,95.5772,25.3626,1553.37
"2013-11-28 19:04:13.605939",4,883.128,25.5726,11.9207,1290.69
"2013-11-28 19:04:13.688203",8,1158.09,115.439,27.1298,1319.45
"2013-11-28 19:04:13.732479",5,987.213,93.5962,40.6098,990.464
"2013-11-28 19:04:13.855246",1,922.827,38.9761,45.4061,1213.24
"2013-11-28 19:04:13.954352",6,1119.14,107.949,39.4579,1135.06
"2013-11-28 19:04:14.005242",1,923.788,39.9371,45.4061,1213.46
"2013-11-28 19:04:14.166561",12,967.344,95.5772,25.3626,1555.46
"2013-11-28 19:04:14.191143",14,875.148,37.2568,0,1016.98
"2013-11-28 19:04:14.283044",2,1004.48,67.7349,55.3619,1041.32
"2013-11-28 19:04:14.39114",14,875.815,37.2568,0,1017.8
"2013-11-28 19:04:14.504342",6,1119.45,107.949,39.4579,1138.59
"2013-11-28 19:04:14.616553",12,968.867,95.5772,25.3626,1557.18
"2013-11-28 19:04:14.640309",11,1013.58,94.4948,45.3983,1209
"2013-11-28 19:04:14.741133",14,877.121,37.2568,0,1019.14
"2013-11-28 19:04:14.832459",5,991.604,93.5962,40.6098,993.449
"2013-11-28 19:04:14.955913",4,887.74,25.5726,11.9207,1296.12
"2013-11-28 19:04:15.032455",5,992.694,94.0163,40.6098,994.034
"2013-11-28 19:04:15.0903",11,1014.43,94.4948,45.3983,1210.16
"2013-11-28 19:04:15.133759",3,0.844066,0,0,4.24904
"2013-11-28 19:04:15.291123",14,879.515,37.2568,0,1021.75
"2013-11-28 19:04:15.333025",2,1005.94,67.7349,55.3619,1042.03
"2013-11-28 19:04:15.483752",3,0.844066,0,0,4.24904
"2013-11-28 19:04:15.606343",13,1.98862,0,0,4.64527
"2013-11-28 19:04:15.706341",13,1.98862,0,0,4.64527
"2013-11-28 19:04:15.741115",14,881.515,37.2568,0,1023.65
"2013-11-28 19:04:15.833745",3,0.844066,0,0,4.24904
"2013-11-28 19:04:15.905206",1,936.417,49.9162,48.0567,1222.16
"2013-11-28 19:04:16.038159",8,1166.16,115.439,27.1298,1327.29
"2013-11-28 19:04:16.138159",8,1166.7,115.439,27.1298,1327.62
"2013-11-28 19:04:16.191107",14,883.411,37.2568,0,1025.68
"2013-11-28 19:04:16.238157",8,1167.22,115.439,27.1298,1328.48
"2013-11-28 19:04:16.405194",1,938.928,50.3347,48.0567,1224.98
"2013-11-28 19:04:16.454304",6,1124.64,107.949,39.4579,1146.55
"2013-11-28 19:04:16.616517",12,977.726,95.5772,25.3626,1564.65
"2013-11-28 19:04:16.716515",12,978.153,95.5772,25.3626,1564.93
"2013-11-28 19:04:16.741097",14,885.487,37.2568,0,1028.03
"2013-11-28 19:04:16.833727",3,0.844066,0,0,4.24904
"2013-11-28 19:04:16.966509",12,979.153,95.5772,25.3626,1565.75
"2013-11-28 19:04:17.056315",13,1.98862,0,0,4.64528
"2013-11-28 19:04:17.090254",11,1020.53,94.4948,45.3983,1218.48
"2013-11-28 19:04:17.191088",14,887.051,37.2568,0,1029.76
"2013-11-28 19:04:17.305871",4,895.934,25.5726,11.9207,1304.48
"2013-11-28 19:04:17.405171",1,943.698,50.3347,48.0567,1228.55
"2013-11-28 19:04:17.505169",1,944.23,50.3347,48.0567,1228.75
"2013-11-28 19:04:17.606306",13,1.98862,0,0,4.64528
"2013-11-28 19:04:17.641079",14,888.608,37.2568,0,1031.49
"2013-11-28 19:04:17.755863",4,897.488,25.5726,11.9207,1306.47
"2013-11-28 19:04:17.855861",4,897.856,25.5726,11.9207,1307.3
"2013-11-28 19:04:17.932401",5,1008.32,101.613,40.6098,1003.96
"2013-11-28 19:04:18.055856",4,898.585,25.5726,11.9207,1308.51
"2013-11-28 19:04:18.132399",5,1009.53,102.819,40.6098,1004.77
"2013-11-28 19:04:18.191064",14,890.566,37.2568,0,1034.26
"2013-11-28 19:04:18.290232",11,1022.96,94.4948,45.3983,1223.28
"2013-11-28 19:04:18.404267",6,1133.48,107.949,39.4579,1156.5
"2013-11-28 19:04:18.516476",12,985.214,95.5772,25.3626,1571.5
"2013-11-28 19:04:18.591057",14,891.918,37.2568,0,1035.8
"2013-11-28 19:04:18.616474",12,985.693,95.5772,25.3626,1572.09
"2013-11-28 19:04:18.806284",13,1.98862,0,0,4.64528
"2013-11-28 19:04:18.855144",1,949.859,50.3347,48.0567,1234.14
"2013-11-28 19:04:18.955841",4,901.233,25.5726,11.9207,1312.13
"2013-11-28 19:04:19.056278",13,1.98862,0,0,4.64528
"2013-11-28 19:04:19.156277",13,1.98862,0,0,4.64528
"2013-11-28 19:04:19.256276",13,1.98862,0,0,4.64528
"2013-11-28 19:04:19.283677",3,0.844066,0,0,4.24904
"2013-11-28 19:04:19.405133",1,951.229,50.3347,48.0567,1236.72
"2013-11-28 19:04:19.516458",12,988.976,95.5772,25.3626,1575.01
"2013-11-28 19:04:19.616456",12,989.207,95.5772,25.3626,1575.41
"2013-11-28 19:04:19.704243",6,1138.61,107.949,39.4579,1162.3
"2013-11-28 19:04:19.733668",3,0.844066,0,0,4.24904
"2013-11-28 19:04:19.855125",1,952.222,50.3347,48.0567,1239.27
"2013-11-28 19:04:19.955823",4,902.219,25.5726,11.9207,1315.35
"2013-11-28 19:04:20.033663",3,0.844066,0,0,4.24905
"2013-11-28 19:04:20.15512",1,952.949,50.3347,48.0567,1240.93
"2013-11-28 19:04:20.182353",5,1021.99,113.718,40.6098,1013.37
"2013-11-28 19:04:20.290194",11,1028.31,94.4948,45.3983,1228.71
"2013-11-28 19:04:20.390192",11,1028.59,94.4948,45.3983,1228.74
"2013-11-28 19:04:20.482347",5,1023.34,113.718,40.6098,1015.7
"2013-11-28 19:04:20.582345",5,1023.73,113.718,40.6098,1016.1
"2013-11-28 19:04:20.756249",13,1.98862,0,0,4.64529
"2013-11-28 19:04:20.782341",5,1024.43,113.718,40.6098,1017.04
"2013-11-28 19:04:20.841012",14,895.154,37.2568,0,1043.68
"2013-11-28 19:04:20.991008",14,895.301,37.2568,0,1043.98
"2013-11-28 19:04:21.041007",14,895.351,37.2568,0,1044.21
"2013-11-28 19:04:21.182334",5,1025.48,113.718,40.6098,1019.33
"2013-11-28 19:04:21.291004",14,895.591,37.2568,0,1045.86
"2013-11-28 19:04:21.390175",11,1030.9,94.4948,45.3983,1229.32
"2013-11-28 19:04:21.482329",5,1025.96,113.718,40.6098,1020.54
"2013-11-28 19:04:21.590999",14,895.818,37.2568,0,1047.32
"2013-11-28 19:04:21.682325",5,1026.16,113.718,40.6098,1021.74
"2013-11-28 19:04:21.790167",11,1031.85,94.4948,45.3983,1229.44
"2013-11-28 19:04:21.890165",11,1032.06,94.4948,45.3983,1229.48
"2013-11-28 19:04:21.982318",5,1026.28,113.718,40.6098,1023.03
"2013-11-28 19:04:22.10508",1,958.626,50.3347,48.0567,1253.01
"2013-11-28 19:04:22.190987",14,896.037,37.2568,0,1051.95
"2013-11-28 19:04:22.282312",5,1026.48,113.718,40.6098,1023.13
"2013-11-28 19:04:22.38231",5,1026.6,113.718,40.6098,1023.36
"2013-11-28 19:04:22.490155",11,1032.83,94.4948,45.3983,1229.68
"2013-11-28 19:04:22.590153",11,1032.9,94.4948,45.3983,1229.76
"2013-11-28 19:04:22.75621",13,1.98862,0,0,4.64531
"2013-11-28 19:04:22.790975",14,896.4,37.2568,0,1055.35
"2013-11-28 19:04:22.882301",5,1027.57,113.718,40.6098,1024.48
"2013-11-28 19:04:22.990971",14,896.584,37.2568,0,1056.57
"2013-11-28 19:04:23.09097",14,896.679,37.2568,0,1056.92
"2013-11-28 19:04:23.182292",5,1028.38,113.718,40.6098,1025.36
"2013-11-28 19:04:23.28229",5,1028.67,113.718,40.6098,1025.69
"2013-11-28 19:04:23.40417",6,1150.54,107.949,39.4579,1175.26
"2013-11-28 19:04:23.482286",5,1029.27,113.718,40.6098,1026.07
"2013-11-28 19:04:23.582284",5,1029.57,113.718,40.6098,1026.19
"2013-11-28 19:04:23.690959",14,897.263,37.2568,0,1059.55
"2013-11-28 19:04:23.804162",6,1150.74,107.949,39.4579,1175.63
"2013-11-28 19:04:23.882278",5,1030.5,113.718,40.6098,1027.49
"2013-11-28 19:04:23.940128",11,1034.47,94.4948,45.3983,1230.09
"2013-11-28 19:04:24.090952",14,897.798,37.2568,0,1061.22
"2013-11-28 19:04:24.190124",11,1034.56,94.4948,45.3983,1230.12
"2013-11-28 19:04:24.337998",8,1192.15,115.439,27.1298,1353
"2013-11-28 19:04:24.390121",11,1034.68,94.4948,45.3983,1230.18
"2013-11-28 19:04:24.440946",14,898.382,37.2568,0,1062.46
"2013-11-28 19:04:24.540118",11,1034.85,94.4948,45.3983,1230.21
"2013-11-28 19:04:24.690115",11,1035.09,94.4948,45.3983,1230.23
"2013-11-28 19:04:24.856163",13,1.98862,0,0,4.64535
"2013-11-28 19:04:24.890937",14,899.234,37.2568,0,1065.02
"2013-11-28 19:04:24.990935",14,899.437,37.2568,0,1065.27
"2013-11-28 19:04:25.082257",5,1033.89,113.718,40.6098,1030.45
"2013-11-28 19:04:25.190105",11,1036.25,94.4948,45.3983,1230.59
"2013-11-28 19:04:25.282254",5,1034.42,113.718,40.6098,1030.89
"2013-11-28 19:04:25.34093",14,900.159,37.2568,0,1067.01
"2013-11-28 19:04:25.490927",14,900.471,37.2568,0,1067.26
"2013-11-28 19:04:25.582248",5,1035.25,113.718,40.6098,1031.44
"2013-11-28 19:04:25.690923",14,900.893,37.2568,0,1068.35
"2013-11-28 19:04:25.790093",11,1038.04,94.4948,45.3983,1232.64
"2013-11-28 19:04:25.882242",5,1036.17,113.718,40.6098,1031.94
"2013-11-28 19:04:25.940918",14,901.435,37.2568,0,1070.23
"2013-11-28 19:04:26.082238",5,1036.81,113.718,40.6098,1032.48
"2013-11-28 19:04:26.205698",4,912.689,25.5726,11.9207,1333.85
"2013-11-28 19:04:26.233545",3,0.844066,0,0,4.24908
"2013-11-28 19:04:26.340912",14,902.341,37.2568,0,1073.05
"2013-11-28 19:04:26.448202",2,1022.73,67.7349,55.3619,1064.64
"2013-11-28 19:04:26.540908",14,902.8,37.2568,0,1073.7
