timestamp,id,xpos,ypos,heading,direction,energy,speed,totalDistance,datetime,micros
2013-11-28 19:04:01.5,6,60.317127495,20.8065553023,0.2619144374,0.4053560215,1114.09285235,3.0962722398,1093.18377038,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,11,65.5123422958,53.9342480352,-1.0292946296,0.2194391179,1155.71978852,3.1307372809,985.129543806,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,12,55.240331872,50.7026808718,1.1440037179,1.1714018941,1507.73736676,2.9318293702,951.01296819,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,13,71.0929,71.6505,2.7486839695,0.0,4.6452,0.0,1.98862,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,14,70.7380090591,44.8075715351,0.5714203511,0.7717248928,963.047695595,3.2648912833,842.311914482,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,1,71.0605778228,26.9282462861,1.1870975047,1.6694561112,1168.70109622,1.4467427912,890.602221672,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,2,66.4090521151,62.3338359123,2.2568741888,1.9863514714,1012.8664339,2.129395657,976.744244384,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:02.5,3,77.134,70.651,-2.2466772077,0.0,4.24902,0.0,0.844066,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,4,74.2275413011,50.858712069,-0.253689808,1.414087986,1258.30583856,1.0401256847,859.375152038,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,5,56.8396859354,45.7721767447,0.9689504919,0.9588674427,967.651923371,2.5872029609,966.858352471,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,6,61.3974478768,22.9740770613,0.395289185,0.7135194855,1116.9527432,1.2243707303,1095.61457201,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,11,65.8245540606,57.306863,-1.5375071979,0.0085715573,1165.90270396,3.3296553092,988.525406245,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,12,57.2612502801,53.0988149077,1.2707778729,0.4822509544,1510.68931973,3.4024542716,954.226045768,2013-11-28 19:04:02.500,500000
